Title,Link,Score,Image Link,Genres
,https://myanimelist.net/manga/120779/Nyx_no_Lantern,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/2/226009.webp?s=87654057373bd2d8f9bf631f39d85f6a,"Award Winning, Romance, Slice of Life, Supernatural"
,https://myanimelist.net/manga/121745/Furare_Girl,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/1/273225.webp?s=5bd4891c4cd3b4b88c09b28700878e20,"Comedy, Romance"
,https://myanimelist.net/manga/122187/Hello_Melancholic,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/2/226880.webp?s=4564aa7ca679c89b0c3a956945be1a64,
,https://myanimelist.net/manga/123502/Koisuru_Kiseichuu,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/2/229078.webp?s=39d42d26bb4225829f7d3378b579b333,"Drama, Romance, Supernatural"
,https://myanimelist.net/manga/126099/Suicide_Girl,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/1/232528.webp?s=70f9ca17e855b23796c5656d43b968c8,"Action, Horror, Supernatural"
,https://myanimelist.net/manga/132762/Double,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/3/239766.webp?s=f41cb7b025d3c07091e0bed3ee61876c,"Award Winning, Drama"
,https://myanimelist.net/manga/133167/Re_Zero_kara_Hajimeru_Isekai_Seikatsu__Hyouketsu_no_Kizuna,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/3/240385.webp?s=6a389b934a76a50c2fe96fa24aff8396,
,https://myanimelist.net/manga/134028/Amagami-san_Chi_no_Enmusubi,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/2/247864.webp?s=bb45de06f28864c65f18aaeec63836a8,"Comedy, Romance"
,https://myanimelist.net/manga/135248/Uchi_wa_Wakarete_Kurashiteru,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/3/251414.webp?s=f5c1dc77f6d2c0e84496f4ce984bfd22,"Comedy, Romance"
,https://myanimelist.net/manga/136177/Kotou_Buchou,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/2/244084.webp?s=93e338363537bb9ce0755837abbed422,"Comedy, Romance"
,https://myanimelist.net/manga/22945/Conductor,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/1/275968.webp?s=bb42479d60d6757afc69df969b7be5ee,"Drama, Horror, Mystery, Romance, Supernatural, Suspense"
,https://myanimelist.net/manga/23284/Shounen_Note,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/1/152355.webp?s=b10277a5358b2a97633c1c272f380abf,"Drama, Slice of Life"
,https://myanimelist.net/manga/23659/Kariage-kun,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/1/38807.webp?s=7a2c5d52e2779174f605129bba56e515,"Comedy, Slice of Life"
,https://myanimelist.net/manga/23728/Feng_Yu_Jiu_Tian,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/2/303637.webp?s=e08ded5bd9f30c8ea9c97a457a9fb96d,"Adventure, Boys Love"
,https://myanimelist.net/manga/32171/Ore_ga_Akuma_de_Aitsu_ga_Yome_de,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/5/71611.webp?s=2ad4760c7778ffe2ec1288384b74f5e0,"Comedy, Fantasy, Romance"
,https://myanimelist.net/manga/35273/Principal,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/1/198443.webp?s=9161e22cfab999d88a008e577a87f305,"Comedy, Romance, Slice of Life"
,https://myanimelist.net/manga/35719/Hibi_Chouchou,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/3/156837.webp?s=d52e15c34a399dbd47e769f13c5f80fc,
,https://myanimelist.net/manga/42053/Kono_Ore_ga_Omae_nanka_Suki_na_Wakenai,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/3/174400.webp?s=b72c2dffc0f23564ee5cf696cb715669,
,https://myanimelist.net/manga/43607/Bleach__The_Death_Save_the_Strawberry,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/1/77703.webp?s=ff35c2f745f1dd5c7c3e8826fcced002,"Action, Adventure, Supernatural"
,https://myanimelist.net/manga/47204/InuYasha,7.52,https://cdn.myanimelist.net/r/50x70/images/manga/1/88555.webp?s=41ff947104b3b89765399d6f4e15ccb9,"Adventure, Drama, Fantasy, Supernatural"
,https://myanimelist.net/manga/22928/07-Ghost_Children,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/172746.webp?s=ecdfb91e658038a24bc5d766c13dabf8,"Action, Comedy, Drama, Supernatural"
,https://myanimelist.net/manga/24183/Coda,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/114853.webp?s=218b7b9b46651602dec51521a0cd2930,"Comedy, Drama"
,https://myanimelist.net/manga/25109/Negative-kun_to_Positive-kun,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/40426.webp?s=b2582a7cac4637de744df30addacd80c,
,https://myanimelist.net/manga/25902/Cardcaptor_Sakura_Extras,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/41655.webp?s=11e74e0e6939e83ce6f70153056706e9,
,https://myanimelist.net/manga/26085/Ore_no_Kouhai_ga_Konnani_Kawaii_Wake_ga_Nai,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/69829.webp?s=1ed015552e9be4841af9f098562ad377,"Comedy, Slice of Life"
,https://myanimelist.net/manga/30545/Endou-kun_no_Kansatsu_Nikki,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/196127.webp?s=6b0b322eb0f542c30960074f21bdad46,
,https://myanimelist.net/manga/32037/Drug___Drop,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/84971.webp?s=413360ddc024f1922b9e3c8d6dc8114f,"Mystery, Supernatural"
,https://myanimelist.net/manga/32765/Hyouketsu_Kyoukai_no_Eden,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/119935.webp?s=3ea6d9d2e415462e8a0febdd83d8c688,"Action, Adventure, Drama, Fantasy, Romance, Supernatural"
,https://myanimelist.net/manga/34247/Westwood_Vibrato,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/259649.webp?s=6fbfab63ed1435df7535ea370402c10f,
,https://myanimelist.net/manga/41179/Gu_Fang_Bu_Zi_Shang,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/83194.webp?s=4fe8fd5c4112253c62b825b0ab9b1dda,"Drama, Fantasy, Romance"
,https://myanimelist.net/manga/47048/Occultic_Nine,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/160468.webp?s=8ffffdacdcc1a2f5def813f610930d2d,
,https://myanimelist.net/manga/52007/Choujigen_Game_Neptune__The_Animation_-_Hello_New_World,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/120045.webp?s=2bfd57b4cc7e31c158b7b778e888c7be,"Comedy, Fantasy, Sci-Fi, Slice of Life"
,https://myanimelist.net/manga/93417/Futsutsukamono_no_Ani_desu_ga,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/165068.webp?s=87210cb02776a9b3798efc1c4b247e03,
,https://myanimelist.net/manga/94414/Smile_Brush__My_Old_Pictures,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/299838.webp?s=32d86e160c1e296425ce35ffbc997d18,"Comedy, Slice of Life"
,https://myanimelist.net/manga/95212/Osomatsu-san,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/178176.webp?s=c844766258e3c8dc48a09145a235e1c7,
,https://myanimelist.net/manga/97644/Shakunetsu_no_Takkyuu_Musume,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/174705.webp?s=33593ebeb722533934eadb094c3dbf87,
,https://myanimelist.net/manga/100079/Oroka_na_Tenshi_wa_Akuma_to_Odoru,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/187834.webp?s=42a92d45814481d3df2ff209a1e54b28,"Comedy, Supernatural"
,https://myanimelist.net/manga/101089/Atsumare_Fushigi_Kenkyuubu,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/194322.webp?s=c71673321a7bb071b97cb61efba3d864,
,https://myanimelist.net/manga/103117/My_Secret_Brother,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/198421.webp?s=3cee73de5a714103cb20b6dcfce69e27,"Comedy, Drama, Romance, Slice of Life"
,https://myanimelist.net/manga/55763/Tamako_Market,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/109537.webp?s=969cd9bcb21232f6178d5b43ad0f2277,
,https://myanimelist.net/manga/61147/Fate_Extra_CCC__Fox_Tail,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/120387.webp?s=f3abd4832a062f8773ec640e84147d96,"Fantasy, Supernatural"
,https://myanimelist.net/manga/70145/Koisuru_Harinezumi,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/268775.webp?s=afd0e97d82bf1a74afeb8ba730c288f9,
,https://myanimelist.net/manga/72431/Kidou_Senshi_Gundam__Gyakushuu_no_Char_-_Beltorchikas_Children,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/215398.webp?s=4a176be789fdcabb73278e7e440844df,
,https://myanimelist.net/manga/75289/Kounodori,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/130493.webp?s=e9ed5b57e73012658350b26d9209387f,"Award Winning, Drama"
,https://myanimelist.net/manga/80483/Kuro_Hakushaku_wa_Hoshi_wo_Mederu,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/209956.webp?s=c5c8f44f8414061782108bce0b0dac7b,"Fantasy, Romance"
,https://myanimelist.net/manga/109143/Xi_Xing_Ji,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/199761.webp?s=3b41eccbcbc1d38d7ae16e2fc60759cd,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/111598/Bloody_Sweet,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/209465.webp?s=06f708f29b9835af58e56377393682a5,"Romance, Supernatural"
,https://myanimelist.net/manga/111767/Do_Chokkyuu_Kareshi_x_Kanojo,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/205441.webp?s=a02de394922be80c57afd31dca5c9538,"Comedy, Romance"
,https://myanimelist.net/manga/114610/Shoujo%E2%98%86Kageki_Revue_Starlight__Overture,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/222045.webp?s=1add35076c71b4a092d2897150c0104a,
,https://myanimelist.net/manga/114788/Dekisokonai_no_Himegimi-tachi,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/217480.webp?s=c0372c71b4d9c9f73909623555ed4277,"Drama, Girls Love"
,https://myanimelist.net/manga/118819/Kono_Kaisha_ni_Suki_na_Hito_ga_Imasu,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/251073.webp?s=2dd8b99dca75700d44169d2ffeb74c76,"Comedy, Romance"
,https://myanimelist.net/manga/121310/Kare_no_Iru_Seikatsu,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/221513.webp?s=bae9d6146e29f5e12aa31a026fc1f1f9,"Boys Love, Drama, Slice of Life"
,https://myanimelist.net/manga/122887/Leadale_no_Daichi_nite,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/241481.webp?s=c2568d4df7f66573221e8dd6b1e3d862,"Adventure, Fantasy"
,https://myanimelist.net/manga/123539/Fate_Grand_Order__From_Lostbelt,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/238381.webp?s=3d557ee64928b93aac54e2cf78d748a5,"Drama, Fantasy, Supernatural"
,https://myanimelist.net/manga/124243/Jigoku_Kurayami_Hana_mo_Naki,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/234816.webp?s=97e14008c0bfef5eb4aab63566d85f8f,"Fantasy, Horror, Mystery"
,https://myanimelist.net/manga/125359/Id_Invaded__Brake-Broken,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/228439.webp?s=633f6dc1d6bedeca9cf5e9ec1263ddb6,"Drama, Mystery, Sci-Fi"
,https://myanimelist.net/manga/125507/Ashita_Watashi_wa_Dareka_no_Kanojo,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/235865.webp?s=fa92ee888cfb40a6d3acde2a868b2d57,"Award Winning, Drama"
,https://myanimelist.net/manga/127452/Kizudarake_no_Jinsei,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/236286.webp?s=46ff651f46a070ea4941f8a8149ae2bb,"Action, Drama"
,https://myanimelist.net/manga/132078/Usotsuki_Satsuki_wa_Shi_ga_Mieru,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/238696.webp?s=45cfbe86bb235a13e49b473f63263307,"Horror, Supernatural"
,https://myanimelist.net/manga/132874/Mamahaha_no_Tsurego_ga_Motokano_datta,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/239942.webp?s=ff3adcba7e96218cf0a23e4b85aea359,"Comedy, Romance"
,https://myanimelist.net/manga/142792/Tottemo_Kawaii_Watashi_to_Tsukiatte_yo,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/253827.webp?s=391e57be25dfe1df9dbb00c58c5a2e85,"Comedy, Romance"
,https://myanimelist.net/manga/145329/Hoshizora_wo_Mitsumeta_Sono_Ato_de,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/257708.webp?s=c309a0cfb43f3c084787034de967eec0,
,https://myanimelist.net/manga/148421/The_Divine_Surgeon,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/264210.webp?s=6ab0344c9512bf242ba6254c7143d6e6,
,https://myanimelist.net/manga/151157/Reality_Quest,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/267810.webp?s=14691418ac87efe187bb170de570fa28,"Action, Supernatural"
,https://myanimelist.net/manga/151303/Ore_no_Kokan_wa_Bishoujo_Datta_no_ka,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/267960.webp?s=27e7f7e8842faf6a2729f492630ce288,
,https://myanimelist.net/manga/154817/Sigrid,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/274616.webp?s=5d893d3fbd92dc118a848fdc93eef012,"Action, Fantasy, Romance"
,https://myanimelist.net/manga/156714/I_Became_a_Doting_Father,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/278355.webp?s=df4991e1871a4da4617a620cedd12377,
,https://myanimelist.net/manga/157641/Jigokuraku_Tokubetsu-hen__Mokke_no_Mori,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/279703.webp?s=fa07ae4e83497d2e0bdf5274a8cf4cef,
,https://myanimelist.net/manga/161833/Saikou_Nando_Meikyuu_de_Party_ni_Okizari_ni_Sareta_S-Rank_Kenshi_Hontou_ni_Mayoi_Makutte_Daremo_Shiranai_Saishinbu_e__Ore_no_Kan_dato_Tabun_Kocchi_ga_Deguchi_dato_Omou,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/287034.webp?s=816ac632fc25ccfaa65366995e5fe543,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/165489/Ignat_no_Hanayome,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/293906.webp?s=311580f33626cf0be3c3201c13986ad1,"Boys Love, Fantasy"
,https://myanimelist.net/manga/113/Clover,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/257992.webp?s=882d4a7459f7a2f161cb1be458ee5834,"Drama, Fantasy, Romance, Sci-Fi"
,https://myanimelist.net/manga/394/King_of_Bandit_Jing,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/295652.webp?s=59b81ed348b0e0a2208e4f5d4ad3d63a,"Action, Adventure, Fantasy, Mystery, Sci-Fi"
,https://myanimelist.net/manga/413/Love_Roma,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/138067.webp?s=157b466c0275b995bf2e150852a0d395,"Comedy, Romance, Slice of Life"
,https://myanimelist.net/manga/631/Honggane,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/4/4576.webp?s=e596131c3c226e6d03bda68c3dbc6379,"Comedy, Romance"
,https://myanimelist.net/manga/682/Kare_First_Love,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/160944.webp?s=1c1dfc535c5e200cdbe085c9f4f0ac65,"Drama, Romance, Slice of Life"
,https://myanimelist.net/manga/759/Seto_no_Hanayome,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/185286.webp?s=d3128485fae5eeb8ade6683eda211100,"Comedy, Romance, Ecchi"
,https://myanimelist.net/manga/854/Code_Name_wa_Sailor_V,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/260688.webp?s=5542aec98b83294bdc26c2bed4085ae7,"Action, Adventure, Comedy, Drama, Fantasy, Romance"
,https://myanimelist.net/manga/983/Crossroad,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/170617.webp?s=09ddd9e01e6a8ee7b4528c4a49e3bcda,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/984/Cantarella,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/207233.webp?s=b91c88c94bf3f6785fbe3446b183ea05,"Drama, Supernatural"
,https://myanimelist.net/manga/1045/Saint_Seiya,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/4/252107.webp?s=9e8c1649bc0ca4c540beacb897dc228d,"Action, Adventure"
,https://myanimelist.net/manga/1155/Yesterday_wo_Utatte,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/154193.webp?s=78bd3c734a72c0133385b93ec44867db,"Drama, Romance, Slice of Life"
,https://myanimelist.net/manga/1423/Devil_May_Cry,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/162028.webp?s=f74e15a4439ca647b2a8b91548695637,"Action, Adventure, Fantasy, Horror, Supernatural"
,https://myanimelist.net/manga/1748/Tokimeki_Tonight,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/159409.webp?s=79bef5f95d2cee2de7d72dac76b2dd48,"Comedy, Romance, Supernatural"
,https://myanimelist.net/manga/1754/Over_Rev,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/179566.webp?s=72301de1018bf4b22e94e7881c4bfe8c,
,https://myanimelist.net/manga/1778/Shinigami_no_Ballad,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/209216.webp?s=fac3500e307c45b7d6e39059aa67719d,"Drama, Supernatural"
,https://myanimelist.net/manga/3675/Meitantei_Yumemizu_Kiyoshirou_Jiken_Note,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/106339.webp?s=14e76d28c0803ed8f99da2ce42c2ddf3,"Award Winning, Mystery, Romance"
,https://myanimelist.net/manga/3926/Red_Lion,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/125951.webp?s=4e4ecfcacf9601a4c47b88f0daf32e5a,"Action, Comedy, Romance"
,https://myanimelist.net/manga/4543/Ryou,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/32566.webp?s=90bfacde86f3fa58a03c40cfe8538121,
,https://myanimelist.net/manga/5325/Tenkuu_Seiryuu_-_Innocent_Dragon,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/1/6703.webp?s=43dace526738dd46d2f4d9a5931320ba,"Action, Drama, Fantasy"
,https://myanimelist.net/manga/5865/Yumenara_Samenaide,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/9985.webp?s=5e1def06147919fa5726d7346f73ad73,
,https://myanimelist.net/manga/8364/Toukaidou_Hisame__Kagerou,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/21410.webp?s=b71a75f746c67eb5071f732aa8fca3be,"Action, Adventure, Boys Love, Comedy, Drama, Fantasy, Supernatural"
,https://myanimelist.net/manga/13188/Tonari_no_Atashi,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/115935.webp?s=a92ec65d5fe2bc0f695ccaaba6cb2d48,"Drama, Romance"
,https://myanimelist.net/manga/13358/Gaku,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/209662.webp?s=5de1334c9f7196d5d6c5b52ab1f33a31,"Award Winning, Drama"
,https://myanimelist.net/manga/13526/Utsurowazarumono__Breath_of_Fire_IV,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/195998.webp?s=c3518ac6d62738833cf4f9c68b220fa9,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/14931/Fuyu_no_Doubutsuen,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/21934.webp?s=dee2ab8ecc80e4f078de24077191a550,"Drama, Slice of Life"
,https://myanimelist.net/manga/14998/Higurashi_no_Naku_Koro_ni__Kataribanashi-hen_Comic_Anthology_EX,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/31662.webp?s=16493ecda5cd1583c445ada45d8cba47,"Drama, Horror, Mystery"
,https://myanimelist.net/manga/16814/Hitler,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/2/170233.webp?s=fa9fdb7463bdab546e248426a17ec455,
,https://myanimelist.net/manga/17145/QP,7.51,https://cdn.myanimelist.net/r/50x70/images/manga/3/223375.webp?s=23df7e7d96b2fe962af7f43a3e3dac1f,"Action, Drama"
,https://myanimelist.net/manga/951/Taiyou_no_Ijiwaru,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/61005.webp?s=671d72f63653671ddcc332ffafacd3e9,"Drama, Slice of Life"
,https://myanimelist.net/manga/1407/Kimagure_Orange%E2%98%86Road,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/156252.webp?s=b5bb288dc888e546892624955c9d5e04,"Drama, Romance, Slice of Life, Supernatural"
,https://myanimelist.net/manga/1925/Muhyo_to_Rouji_no_Mahouritsu_Soudan_Jimusho,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/99591.webp?s=234f579e2d1465dcd8ecc8a7131fbca0,"Action, Comedy, Mystery, Supernatural"
,https://myanimelist.net/manga/2333/Rurouni_Kenshin__Yahiko_no_Sakabatou,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/2/5666.webp?s=aedff24bc6e3de82a03593683a47475f,
,https://myanimelist.net/manga/3176/Keyaki_no_Ki,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/36925.webp?s=8520b4874e9d6babd2ac6da2b53f4e8a,
,https://myanimelist.net/manga/3284/Happy_World,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/1/12034.webp?s=1fa559660efbc61cad91f0bccf6feeb2,"Comedy, Romance, Supernatural, Ecchi"
,https://myanimelist.net/manga/4579/Bara_no_Tame_ni,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/2/261035.webp?s=104fe7bcc3cec5dce8fcaaab05535740,"Award Winning, Comedy, Drama, Romance"
,https://myanimelist.net/manga/4633/Doubutsu_no_Oishasan,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/272910.webp?s=a9baa75c53ffbdccb430ee0c772835d2,"Comedy, Slice of Life"
,https://myanimelist.net/manga/4768/Bus_Hashiru,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/181327.webp?s=a3204446a855485473ac072a9542107e,
,https://myanimelist.net/manga/4974/Strawberry_Panic,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/6182.webp?s=3d6b009cb00ebe907bd6fbfc210796ad,"Drama, Girls Love, Romance"
,https://myanimelist.net/manga/9837/Cocoa,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/1/23346.webp?s=c48b72d3a79c899a59c053b368787db0,
,https://myanimelist.net/manga/10016/Sunabouzu,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/51325.webp?s=13940bd84db3dfc020b8e0bac51dcc34,"Action, Sci-Fi"
,https://myanimelist.net/manga/10081/Yacchimai_na,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/16223.webp?s=efedbc114c038488fabe4daadf130793,"Comedy, Romance"
,https://myanimelist.net/manga/12733/Inu_Jikan,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/17830.webp?s=0170f2e6e6b6d880b6d9bc2556b155ca,
,https://myanimelist.net/manga/18939/Yasashii_Sekai_no_Tsukurikata,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/3/144221.webp?s=8ab0312ebc0fdd9b6c96c2fe9ae48328,"Drama, Romance"
,https://myanimelist.net/manga/19969/Munou_no_Hito,7.50,https://cdn.myanimelist.net/r/50x70/images/manga/1/275289.webp?s=5f8b0a504a0c6c6c8b03a57083a685d9,"Drama, Slice of Life"
